Address,PropertyUse,XCoord,YCoord,K12_est,K-12_by_point
69 Cherokee Cir Unit P502,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P321,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P503,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P504,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P505,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P506,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
69 Cherokee Cir Unit P507,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit P508,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
69 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
65 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
65 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
65 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
1 Cherokee Cir Unit P323,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P324,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P325,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P326,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P327,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P328,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P329,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P330,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P331,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P332,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
65 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.08117520985890396,27.0000000000001
65 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
65 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
65 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
65 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.08117520985890396,27.0000000000001
13 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit P107,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P109,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P110,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P111,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P112,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P113,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P114,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P115,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P116,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P117,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P118,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P119,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P120,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P121,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P122,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P123,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P108,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P106,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit P105,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
9 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
9 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
9 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
9 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
9 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
9 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.08117520985890396,27.0000000000001
9 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
9 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit P101,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P102,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P103,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P104,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P322,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P320,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P24,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P5,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
57 Cherokee Cir Unit P1,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P2,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P3,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P4,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P6,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P319,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
57 Cherokee Cir Unit P7,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P9,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
61 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P132,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit P25,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P26,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P27,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P28,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P29,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit P30,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
53 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
53 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit P131,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P130,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P129,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
1 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
1 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit U1,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P301,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P302,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P303,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P304,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P305,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit P306,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P313,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P314,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P315,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P316,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P317,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit P318,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
1 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit P128,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
13 Cherokee Cir Unit P127,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
13 Cherokee Cir Unit P126,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P125,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
9 Cherokee Cir Unit P124,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
1633 Wheeler Rd,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
5 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
5 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
1 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
1 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
49 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
49 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
50 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
50 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
50 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
50 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P9,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P6,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P7,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P6,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P5,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P4,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P3,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P2,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P1,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
50 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
50 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
50 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
45 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P9,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P9,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P7,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P6,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P5,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P4,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P3,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P2,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P1,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P7,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P5,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P210,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P416,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P407,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P408,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P409,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P410,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P411,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P412,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P413,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P414,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P415,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
26 Cherokee Cir Unit P4,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
58 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
58 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
58 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
58 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
58 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
58 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
58 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
58 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P406,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P405,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P404,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P403,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
26 Cherokee Cir Unit P3,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P209,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P208,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P207,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P206,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P205,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P204,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P203,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P202,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit 101,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit 102,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit 104,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit 201,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit 202,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
66 Cherokee Cir Unit P401,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
66 Cherokee Cir Unit P402,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
45 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
50 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
10 Cherokee Cir Unit P211,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P20,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P29,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P28,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P27,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P26,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P25,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P24,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P23,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P22,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P21,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P19,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit 204,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
37 Cherokee Cir Unit P18,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P17,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P16,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P15,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P14,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P13,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P12,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P11,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit P10,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit P30,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
37 Cherokee Cir Unit 203,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
37 Cherokee Cir Unit P8,Condominium,826294.30625714,508851.70226255,0.0008037149490980591,27.0000000000001
33 Cherokee Cir Unit 103,Condominium,826294.30625714,508851.70226255,0.16154670476870986,27.0000000000001
