"GEO_ID","NAME","P012001","P012002","P012003","P012004","P012005","P012006","P012007","P012008","P012009","P012010","P012011","P012012","P012013","P012014","P012015","P012016","P012017","P012018","P012019","P012020","P012021","P012022","P012023","P012024","P012025","P012026","P012027","P012028","P012029","P012030","P012031","P012032","P012033","P012034","P012035","P012036","P012037","P012038","P012039","P012040","P012041","P012042","P012043","P012044","P012045","P012046","P012047","P012048","P012049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US550250132005055","Block 5055, Block Group 5, Census Tract 132, Dane County, Wisconsin","58","33","3","1","1","3","2","0","0","2","1","0","6","2","3","6","3","0","0","0","0","0","0","0","0","25","2","2","2","1","0","0","0","0","1","1","3","3","4","5","1","0","0","0","0","0","0","0","0"
"1000000US550250132005056","Block 5056, Block Group 5, Census Tract 132, Dane County, Wisconsin","18","9","0","0","0","1","1","0","0","0","0","0","1","1","2","1","1","0","0","1","0","0","0","0","0","9","0","0","0","2","0","0","0","0","0","0","1","2","1","1","1","0","1","0","0","0","0","0","0"
"1000000US550250132005057","Block 5057, Block Group 5, Census Tract 132, Dane County, Wisconsin","28","13","2","1","1","0","1","0","0","0","1","0","1","1","0","2","1","0","0","1","1","0","0","0","0","15","2","0","2","1","1","0","0","1","0","1","1","0","0","3","0","2","1","0","0","0","0","0","0"
"1000000US550250132005058","Block 5058, Block Group 5, Census Tract 132, Dane County, Wisconsin","41","20","1","2","1","1","0","0","0","1","0","0","1","1","1","3","2","2","0","2","0","1","0","0","1","21","1","2","1","1","1","0","1","1","0","0","0","3","3","1","4","1","0","0","0","1","0","0","0"
"1000000US550250132005059","Block 5059, Block Group 5, Census Tract 132, Dane County, Wisconsin","33","16","3","1","0","0","0","0","0","2","0","0","2","0","1","1","3","1","0","1","0","1","0","0","0","17","1","0","1","2","1","0","0","0","0","1","0","2","1","2","3","0","1","0","0","1","1","0","0"
"1000000US550250132005060","Block 5060, Block Group 5, Census Tract 132, Dane County, Wisconsin","9","5","0","0","0","1","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0"
"1000000US550250132005061","Block 5061, Block Group 5, Census Tract 132, Dane County, Wisconsin","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US550250132005062","Block 5062, Block Group 5, Census Tract 132, Dane County, Wisconsin","5","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"1000000US550250132005063","Block 5063, Block Group 5, Census Tract 132, Dane County, Wisconsin","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1000000US550250132005064","Block 5064, Block Group 5, Census Tract 132, Dane County, Wisconsin","47","21","0","1","2","3","0","1","0","0","1","1","0","1","1","3","3","0","2","0","0","1","0","1","0","26","3","0","1","0","1","1","0","1","1","1","1","0","3","4","5","0","1","1","0","0","0","2","0"
"1000000US550250132005065","Block 5065, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005066","Block 5066, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005067","Block 5067, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005068","Block 5068, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005069","Block 5069, Block Group 5, Census Tract 132, Dane County, Wisconsin","73","36","5","2","3","2","1","0","0","1","1","2","1","1","3","6","0","4","3","0","0","0","1","0","0","37","0","4","3","2","1","0","0","1","2","1","2","3","5","2","4","3","3","0","0","1","0","0","0"
"1000000US550250132005070","Block 5070, Block Group 5, Census Tract 132, Dane County, Wisconsin","34","18","0","0","6","0","1","0","1","0","1","0","1","0","4","1","0","0","1","1","0","0","1","0","0","16","0","3","1","0","0","1","0","0","0","0","1","2","2","2","0","2","1","0","0","1","0","0","0"
"1000000US550250132005071","Block 5071, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005072","Block 5072, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005073","Block 5073, Block Group 5, Census Tract 132, Dane County, Wisconsin","5","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0"
"1000000US550250132005074","Block 5074, Block Group 5, Census Tract 132, Dane County, Wisconsin","4","2","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005075","Block 5075, Block Group 5, Census Tract 132, Dane County, Wisconsin","64","26","1","2","1","0","0","0","0","1","0","0","2","1","5","5","1","1","1","1","2","2","0","0","0","38","2","0","5","6","0","0","0","1","0","1","4","0","2","4","3","1","2","3","1","2","0","0","1"
"1000000US550250132005076","Block 5076, Block Group 5, Census Tract 132, Dane County, Wisconsin","12","6","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","1","1","0","0","0","2","0","0","2","0","0","0","0","0"
"1000000US550250132005077","Block 5077, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250132005078","Block 5078, Block Group 5, Census Tract 132, Dane County, Wisconsin","95","47","2","2","5","3","1","0","0","0","1","3","2","6","5","4","7","2","2","1","1","0","0","0","0","48","4","7","5","0","0","1","0","1","0","3","4","6","3","4","5","1","1","2","1","0","0","0","0"
"1000000US550250132005079","Block 5079, Block Group 5, Census Tract 132, Dane County, Wisconsin","29","13","0","0","1","1","0","0","0","1","0","0","1","0","2","1","1","0","1","2","0","0","1","1","0","16","0","1","2","2","0","0","0","0","0","0","0","1","2","2","1","0","2","0","1","1","1","0","0"
"1000000US550250132005080","Block 5080, Block Group 5, Census Tract 132, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011000","Block 1000, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","59","28","3","2","2","1","1","0","0","0","2","1","2","4","3","5","1","0","0","0","0","1","0","0","0","31","3","4","0","2","0","0","0","1","2","2","3","3","4","4","2","0","0","0","0","1","0","0","0"
"1000000US550250133011001","Block 1001, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011002","Block 1002, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","3","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011003","Block 1003, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","34","19","1","2","2","2","1","0","1","2","0","1","2","1","0","1","1","0","1","0","0","0","1","0","0","15","3","1","1","1","0","0","0","0","0","2","1","1","0","2","1","0","1","0","0","0","1","0","0"
"1000000US550250133011004","Block 1004, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011005","Block 1005, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011006","Block 1006, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011007","Block 1007, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011008","Block 1008, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","7","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","5","1","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011009","Block 1009, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011010","Block 1010, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","100","47","1","0","1","2","0","1","0","3","7","3","1","3","1","1","4","1","1","1","1","3","2","5","5","53","0","0","0","0","3","2","0","3","4","2","3","2","0","1","0","1","5","1","1","2","5","10","8"
"1000000US550250133011011","Block 1011, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011012","Block 1012, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011013","Block 1013, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011014","Block 1014, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011015","Block 1015, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"1000000US550250133011016","Block 1016, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","33","15","2","0","1","1","0","0","0","0","1","2","1","0","1","1","1","0","0","1","1","0","1","1","0","18","0","0","3","1","0","0","0","1","1","2","1","0","1","3","0","1","0","0","0","2","1","0","1"
"1000000US550250133011017","Block 1017, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011018","Block 1018, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011019","Block 1019, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011020","Block 1020, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011021","Block 1021, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","88","46","4","2","4","4","4","2","0","1","4","2","4","6","2","5","1","0","0","0","1","0","0","0","0","42","3","3","6","1","1","1","0","0","4","3","6","4","5","1","2","0","1","0","0","0","0","0","1"
"1000000US550250133011022","Block 1022, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","51","26","3","4","2","1","1","0","0","0","2","2","5","0","1","2","0","0","2","0","0","0","0","1","0","25","1","1","3","1","0","0","0","0","2","1","5","1","3","4","1","0","1","0","0","0","0","1","0"
"1000000US550250133011023","Block 1023, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","34","16","1","1","2","0","0","0","0","0","1","0","2","3","1","0","1","1","0","0","0","1","2","0","0","18","3","0","3","1","0","0","0","0","1","0","1","4","1","1","0","1","0","0","0","1","1","0","0"
"1000000US550250133011024","Block 1024, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","130","58","8","4","2","1","1","0","0","2","1","6","4","2","5","6","2","1","4","1","1","4","1","2","0","72","3","8","3","2","0","1","0","1","4","9","2","6","6","5","5","3","5","3","3","0","1","2","0"
"1000000US550250133011025","Block 1025, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","30","16","1","1","3","2","3","0","0","0","0","0","2","0","3","1","0","0","0","0","0","0","0","0","0","14","0","1","2","0","1","0","0","0","2","0","1","3","2","1","0","0","0","0","0","1","0","0","0"
"1000000US550250133011026","Block 1026, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","47","23","1","1","2","0","0","0","0","0","1","1","4","1","3","2","3","0","0","0","0","3","0","1","0","24","1","3","2","1","1","0","0","1","1","2","3","0","3","1","2","0","0","0","1","1","0","0","1"
"1000000US550250133011027","Block 1027, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","61","25","1","2","0","3","1","0","0","0","4","1","2","4","0","3","1","0","1","0","0","2","0","0","0","36","2","4","8","2","0","2","0","0","3","2","3","1","2","2","1","0","1","1","0","1","1","0","0"
"1000000US550250133011028","Block 1028, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","56","29","4","2","2","1","1","0","0","1","1","2","4","0","3","2","0","0","1","0","0","3","1","0","1","27","1","2","2","1","2","0","1","0","1","2","3","0","3","0","2","0","2","1","1","2","1","0","0"
"1000000US550250133011029","Block 1029, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","38","21","1","1","2","0","1","0","0","2","3","1","1","4","2","0","1","0","1","0","1","0","0","0","0","17","1","0","0","1","0","0","0","2","0","3","1","1","2","4","0","1","0","0","0","0","0","0","1"
"1000000US550250133011030","Block 1030, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","52","27","3","3","3","1","1","0","1","0","2","2","2","4","0","1","1","0","0","0","1","2","0","0","0","25","1","1","7","1","1","0","0","1","0","1","4","2","3","0","0","1","0","0","1","1","0","0","0"
"1000000US550250133011031","Block 1031, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","22","11","0","0","0","0","0","0","0","0","1","0","0","1","2","0","3","0","1","0","1","0","0","0","2","11","0","1","0","1","0","0","0","0","0","3","0","0","0","1","2","0","1","0","1","0","0","1","0"
"1000000US550250133011032","Block 1032, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","20","9","0","0","2","0","0","0","0","0","0","0","2","0","0","1","1","0","2","0","0","1","0","0","0","11","0","0","1","3","0","0","0","0","0","1","1","0","1","0","1","0","3","0","0","0","0","0","0"
"1000000US550250133011033","Block 1033, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","105","53","5","6","5","2","1","0","1","4","7","6","4","2","4","2","1","0","0","0","1","1","0","1","0","52","10","6","1","0","1","1","1","4","4","4","4","5","2","2","2","0","0","0","2","1","2","0","0"
"1000000US550250133011034","Block 1034, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","20","11","2","0","1","2","0","0","0","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","9","1","0","1","0","0","0","0","0","3","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011035","Block 1035, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","10","4","0","0","2","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","6","0","2","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0"
"1000000US550250133011036","Block 1036, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","13","8","0","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","0","1","1","0","0","5","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0"
"1000000US550250133011037","Block 1037, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011038","Block 1038, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011039","Block 1039, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","33","15","0","0","1","1","1","0","0","0","1","0","1","1","3","2","1","1","1","0","0","0","1","0","0","18","1","2","2","0","1","0","0","0","1","1","1","2","1","1","2","1","0","0","0","0","2","0","0"
"1000000US550250133011040","Block 1040, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","22","9","1","0","1","0","0","0","0","0","0","3","0","0","2","0","1","0","0","0","0","1","0","0","0","13","1","0","2","1","0","0","0","0","0","4","0","1","0","0","1","0","1","0","1","1","0","0","0"
"1000000US550250133011041","Block 1041, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011042","Block 1042, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","12","6","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","6","1","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"1000000US550250133011043","Block 1043, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","0","0","1","0","0","0"
"1000000US550250133011044","Block 1044, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","27","14","0","3","2","1","0","0","0","0","0","1","2","0","3","0","1","0","1","0","0","0","0","0","0","13","0","0","2","3","0","0","0","0","0","1","2","2","1","0","1","0","0","0","0","0","0","1","0"
"1000000US550250133011045","Block 1045, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","15","7","0","0","0","0","0","0","0","0","0","2","0","1","2","1","0","0","1","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","1","0","0","0","2","2","1","1","0","0","0","0","0","0","0"
"1000000US550250133011046","Block 1046, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","22","12","1","1","0","0","0","0","0","0","1","2","2","0","0","1","1","0","1","0","0","2","0","0","0","10","1","1","0","0","0","0","0","1","0","2","0","0","1","0","1","0","1","0","0","1","0","0","1"
"1000000US550250133011047","Block 1047, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","42","20","3","2","4","0","0","0","0","1","1","2","3","1","0","1","1","0","0","0","0","0","0","1","0","22","0","1","3","6","0","0","0","1","3","2","1","2","3","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011048","Block 1048, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","11","5","0","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","3","0","1","1","1","0","0","0","0","0","0","0","0","0"
"1000000US550250133011049","Block 1049, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","31","19","0","0","1","1","1","0","1","3","3","1","0","1","0","3","1","0","0","0","1","1","1","0","0","12","0","1","0","1","0","0","0","0","2","1","0","1","0","2","1","0","0","0","2","0","0","1","0"
"1000000US550250133011050","Block 1050, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","244","126","9","12","4","3","5","1","1","4","7","8","5","6","8","17","11","4","3","4","8","3","2","1","0","118","6","7","5","6","3","2","0","4","4","5","7","10","11","12","10","2","10","2","4","4","1","3","0"
"1000000US550250133011051","Block 1051, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","27","14","1","1","0","0","0","0","0","1","0","2","0","1","0","0","2","2","2","0","1","1","0","0","0","13","0","1","0","0","0","0","0","0","1","3","0","0","1","0","3","1","3","0","0","0","0","0","0"
"1000000US550250133011052","Block 1052, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","16","7","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","1","0","1","0","0","0","0","0","9","1","1","2","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0"
"1000000US550250133011053","Block 1053, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011054","Block 1054, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011055","Block 1055, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133011056","Block 1056, Block Group 1, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133012000","Block 2000, Block Group 2, Census Tract 133.01, Dane County, Wisconsin","252","121","8","10","10","4","4","0","0","2","11","12","12","9","14","7","11","4","0","0","0","1","1","0","1","131","11","12","7","5","2","1","2","10","7","8","13","11","11","13","8","2","1","1","2","1","3","0","0"
"1000000US550250133012001","Block 2001, Block Group 2, Census Tract 133.01, Dane County, Wisconsin","90","47","5","3","5","1","3","0","0","1","3","1","4","8","1","3","1","0","2","1","1","3","1","0","0","43","3","4","3","2","0","0","0","2","2","4","3","5","3","2","3","0","0","3","0","1","2","1","0"
"1000000US550250133012002","Block 2002, Block Group 2, Census Tract 133.01, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250133012003","Block 2003, Block Group 2, Census Tract 133.01, Dane County, Wisconsin","99","52","3","5","3","4","0","1","0","3","4","6","1","2","3","7","5","3","1","0","0","1","0","0","0","47","3","5","1","1","0","0","2","2","1","7","2","3","3","6","8","1","1","0","0","1","0","0","0"
"1000000US550250133012004","Block 2004, Block Group 2, Census Tract 133.01, Dane County, Wisconsin","122","63","6","6","2","5","2","0","0","3","4","5","3","7","6","3","5","2","2","2","0","0","0","0","0","59","8","7","5","1","0","1","0","2","1","5","3","9","5","5","4","2","1","0","0","0","0","0","0"
"1000000US550250133012005","Block 2005, Block Group 2, Census Tract 133.01, Dane County, Wisconsin","85","37","0","1","1","1","0","0","0","1","0","0","1","0","3","3","4","1","0","2","0","2","8","5","4","48","0","0","3","0","0","0","2","1","1","0","1","2","2","4","0","2","1","2","1","7","8","8","3"
"1000000US550250133012006","Block 2006, Block Group 2, Census Tract 133.01, Dane County, Wisconsin","79","32","1","6","0","1","0","0","0","1","0","1","3","1","1","2","1","0","4","1","0","1","3","4","1","47","0","3","5","3","0","0","0","0","0","1","4","2","1","4","1","2","2","3","1","1","11","2","1"
